typeID,groupID,typeName
15628,409,Republic Fleet Private Insignia I
15629,409,Republic Fleet Private Insignia II
15630,409,Republic Fleet Captain Insignia I
15631,409,Republic Fleet High Captain Insignia I
15632,409,Republic Fleet Commander Insignia I
15634,409,Imperial Navy Squad Leader Insignia
15635,409,Imperial Navy Raid Leader Insignia
15636,409,Imperial Navy Sergeant Elite Insignia
15637,409,Yeni Sarum's Insignia
15638,409,Terachi Tash-Murkon's Insignia
15639,409,Karzo Sarum's Insignia
15640,409,Ammatar Navy Squad Leader Insignia
15641,409,Ammatar Navy Raid Leader Insignia
15642,409,Ammatar Navy Sergeant Elite Insignia
15643,409,Ammatar Navy Fleet Commander Insignia
15644,409,Zerim Kurzon's Insignia
15645,409,Jerek Zuomi's Insignia
15646,409,Federation Navy Command Sergeant Major Insignia I
15647,409,Federation Navy Squad Leader Insignia
15648,409,Federation Navy Raid Leader Insignia
15649,409,Federation Navy Sergeant Elite Insignia
15650,409,Federation Navy Fleet Commander Insignia
15651,409,Jerome Leman's Insignia
15652,409,Luther Veron's Insignia
15653,409,Caldari Navy Captain Elite Insignia
15654,409,Caldari Navy Squad Leader Insignia
15655,409,Caldari Navy Raid Leader Insignia
15656,409,Caldari Navy Commodore Insignia II
15657,409,Caldari Navy Fleet Commander Insignia
15658,409,Naiyon Tai's Insignia
15659,409,Mizuma Gomi's Insignia
15660,409,Republic Fleet Private Insignia III
15661,409,Republic Fleet Commander Insignia II
15662,409,Republic Fleet Squad Leader Insignia
15663,409,Republic Fleet Raid Leader Insignia
15664,409,Republic Fleet Navy Commander Insignia
15666,409,Republic Fleet Private Elite Insignia
15667,409,Kali Midez's Insignia
15668,409,Shaqil Dragat's Insignia
15669,409,Imperial Navy General Insignia II
15670,409,Imperial Navy Fleet Commander Insignia
15671,409,Ammatar Navy Colonel Insignia II
15672,409,Ammatar Navy Major Insignia II
15673,409,Federation Navy Fleet Colonel Insignia II
15674,409,Minmatar Freedom Fighter Insignia I
15675,285,Caldari Navy Co-Processor
15676,346,Caldari Navy Co-Processor Blueprint
15677,285,Federation Navy Co-Processor
15678,346,Federation Navy Co-Processor Blueprint
15681,367,Caldari Navy Ballistic Control System
15682,400,Caldari Navy Ballistic Control System Blueprint
15683,367,Republic Fleet Ballistic Control System
15684,400,Republic Fleet Ballistic Control System Blueprint
15685,98,Imperial Navy Thermal Plating
15686,163,Imperial Navy Thermal Plating Blueprint
15687,98,Imperial Navy EM Plating
15688,163,Imperial Navy EM Plating Blueprint
15689,98,Imperial Navy Explosive Plating
15690,163,Imperial Navy Explosive Plating Blueprint
15691,98,Imperial Navy Kinetic Plating
15692,163,Imperial Navy Kinetic Plating Blueprint
15693,98,Imperial Navy Adaptive Nano Plating
15694,163,Imperial Navy Adaptive Nano Plating Blueprint
15695,98,Republic Fleet Thermal Plating
15696,163,Republic Fleet Thermal Plating Blueprint
15697,98,Republic Fleet EM Plating
15698,163,Republic Fleet EM Plating Blueprint
15699,98,Republic Fleet Explosive Plating
15700,163,Republic Fleet Explosive Plating Blueprint
15701,98,Republic Fleet Kinetic Plating
15702,163,Republic Fleet Kinetic Plating Blueprint
15703,98,Republic Fleet Adaptive Nano Plating
15704,163,Republic Fleet Adaptive Nano Plating Blueprint
15705,328,Imperial Navy Armor Thermal Hardener
15706,348,Imperial Navy Armor Thermal Hardener Blueprint
15707,328,Imperial Navy Armor Kinetic Hardener
15708,348,Imperial Navy Armor Kinetic Hardener Blueprint
15709,328,Imperial Navy Armor Explosive Hardener
15710,348,Imperial Navy Armor Explosive Hardener Blueprint
15711,328,Imperial Navy Armor EM Hardener
15712,348,Imperial Navy Armor EM Hardener Blueprint
15713,328,Republic Fleet Armor Thermal Hardener
15714,348,Republic Fleet Armor Thermal Hardener Blueprint
15715,328,Republic Fleet Armor Kinetic Hardener
15716,348,Republic Fleet Armor Kinetic Hardener Blueprint
15717,328,Republic Fleet Armor Explosive Hardener
15718,348,Republic Fleet Armor Explosive Hardener Blueprint
15719,328,Republic Fleet Armor EM Hardener
15720,348,Republic Fleet Armor EM Hardener Blueprint
15721,326,Imperial Navy Energized Thermal Membrane
15722,163,Imperial Navy Energized Thermal Membrane Blueprint
15723,326,Imperial Navy Energized EM Membrane
15724,163,Imperial Navy Energized EM Membrane Blueprint
15725,326,Imperial Navy Energized Explosive Membrane
15726,163,Imperial Navy Energized Explosive Membrane Blueprint
15727,326,Imperial Navy Energized Kinetic Membrane
15728,163,Imperial Navy Energized Kinetic Membrane Blueprint
15729,326,Imperial Navy Energized Adaptive Nano Membrane
15730,163,Imperial Navy Energized Adaptive Nano Membrane Blueprint
15731,326,Federation Navy Energized Thermal Membrane
15732,163,Federation Navy Energized Thermal Membrane Blueprint
15733,326,Federation Navy Energized EM Membrane
15734,163,Federation Navy Energized EM Membrane Blueprint
15735,326,Federation Navy Energized Explosive Membrane
15736,163,Federation Navy Energized Explosive Membrane Blueprint
15737,326,Federation Navy Energized Kinetic Membrane
15738,163,Federation Navy Energized Kinetic Membrane Blueprint
15739,326,Federation Navy Energized Adaptive Nano Membrane
15740,163,Federation Navy Energized Adaptive Nano Membrane Blueprint
15741,62,Ammatar Navy Small Armor Repairer
15742,62,Ammatar Navy Medium Armor Repairer
15743,62,Ammatar Navy Large Armor Repairer
15744,62,Federation Navy Small Armor Repairer
15745,62,Federation Navy Medium Armor Repairer
15746,62,Federation Navy Large Armor Repairer
15747,46,Republic Fleet 5MN Microwarpdrive
15748,126,Republic Fleet 5MN Microwarpdrive Blueprint
15749,46,Republic Fleet 1MN Afterburner
15750,126,Republic Fleet 1MN Afterburner Blueprint
15751,46,Republic Fleet 50MN Microwarpdrive
15752,126,Republic Fleet 50MN Microwarpdrive Blueprint
15753,46,Republic Fleet 10MN Afterburner
15754,126,Republic Fleet 10MN Afterburner Blueprint
15755,46,Republic Fleet 500MN Microwarpdrive
15756,126,Republic Fleet 500MN Microwarpdrive Blueprint
15757,46,Republic Fleet 100MN Afterburner
15758,126,Republic Fleet 100MN Afterburner Blueprint
15759,46,Federation Navy 5MN Microwarpdrive
15760,126,Federation Navy 5MN Microwarpdrive Blueprint
15761,46,Federation Navy 1MN Afterburner
15762,126,Federation Navy 1MN Afterburner Blueprint
15764,46,Federation Navy 50MN Microwarpdrive
15765,126,Federation Navy 50MN Microwarpdrive Blueprint
15766,46,Federation Navy 10MN Afterburner
15767,126,Federation Navy 10MN Afterburner Blueprint
15768,46,Federation Navy 500MN Microwarpdrive
15769,126,Federation Navy 500MN Microwarpdrive Blueprint
15770,46,Federation Navy 100MN Afterburner
15771,126,Federation Navy 100MN Afterburner Blueprint
15772,76,Ammatar Navy Small Capacitor Booster
15773,156,Ammatar Navy Small Capacitor Booster Blueprint
15774,76,Ammatar Navy Micro Capacitor Booster
15776,76,Ammatar Navy Medium Capacitor Booster
15777,156,Ammatar Navy Medium Capacitor Booster Blueprint
15778,76,Ammatar Navy Heavy Capacitor Booster
15779,156,Ammatar Navy Heavy Capacitor Booster Blueprint
15780,76,Imperial Navy Small Capacitor Booster
15781,156,Imperial Navy Small Capacitor Booster Blueprint
15782,76,Imperial Navy Micro Capacitor Booster
15783,156,Imperial Navy Micro Capacitor Booster Blueprint
15784,76,Imperial Navy Medium Capacitor Booster
15785,156,Imperial Navy Medium Capacitor Booster Blueprint
15786,76,Imperial Navy Heavy Capacitor Booster
15787,156,Imperial Navy Heavy Capacitor Booster Blueprint
15788,43,Ammatar Navy Cap Recharger
15789,123,Ammatar Navy Cap Recharger Blueprint
15790,330,Caldari Navy Cloaking Device
15791,401,Caldari Navy Cloaking Device Blueprint
15792,213,Federation Navy Tracking Computer
15793,224,Federation Navy Tracking Computer Blueprint
15794,71,Ammatar Navy Small Energy Neutralizer
15795,151,Ammatar Navy Small Energy Neutralizer Blueprint
15796,71,Ammatar Navy Medium Energy Neutralizer
15797,151,Ammatar Navy Medium Energy Neutralizer Blueprint
15798,71,Ammatar Navy Heavy Energy Neutralizer
15799,151,Ammatar Navy Heavy Energy Neutralizer Blueprint
15800,71,Imperial Navy Small Energy Neutralizer
15801,151,Imperial Navy Small Energy Neutralizer Blueprint
15802,71,Imperial Navy Medium Energy Neutralizer
15803,151,Imperial Navy Medium Energy Neutralizer Blueprint
15804,71,Imperial Navy Heavy Energy Neutralizer
15805,151,Imperial Navy Heavy Energy Neutralizer Blueprint
15806,59,Republic Fleet Gyrostabilizer
15807,139,Republic Fleet Gyrostabilizer Blueprint
15808,205,Ammatar Navy Heat Sink
15809,218,Ammatar Navy Heat Sink Blueprint
15810,205,Imperial Navy Heat Sink
15811,218,Imperial Navy Heat Sink Blueprint
15812,764,Republic Fleet Overdrive Injector
15813,763,Republic Fleet Nanofiber Structure
15814,74,Caldari Navy Dual 250mm Railgun
15815,74,Caldari Navy Dual 150mm Railgun
15816,74,Caldari Navy 75mm Railgun
15817,74,Caldari Navy 425mm Railgun
15818,74,Caldari Navy 350mm Railgun
15819,154,Caldari Navy 350mm Railgun Blueprint
15820,74,Caldari Navy 250mm Railgun
15821,74,Caldari Navy 200mm Railgun
15822,154,Caldari Navy 200mm Railgun Blueprint
15823,74,Caldari Navy 150mm Railgun
15824,74,Caldari Navy 125mm Railgun
15825,74,Federation Navy Neutron Blaster Cannon
15826,74,Federation Navy Light Neutron Blaster
15827,74,Federation Navy Light Ion Blaster
15828,74,Federation Navy Light Electron Blaster
15829,74,Federation Navy Ion Blaster Cannon
15830,74,Federation Navy Heavy Neutron Blaster
15831,74,Federation Navy Heavy Ion Blaster
15832,74,Federation Navy Heavy Electron Blaster
15833,74,Federation Navy Electron Blaster Cannon
15834,74,Federation Navy Dual 250mm Railgun
15835,74,Federation Navy Dual 150mm Railgun
15836,74,Federation Navy 75mm Railgun
15837,74,Federation Navy 425mm Railgun
15838,74,Federation Navy 350mm Railgun
15839,154,Federation Navy 350mm Railgun Blueprint
15840,74,Federation Navy 250mm Railgun
15841,74,Federation Navy 200mm Railgun
15842,154,Federation Navy 200mm Railgun Blueprint
15843,74,Federation Navy 150mm Railgun
15844,74,Federation Navy 125mm Railgun
15845,53,Ammatar Navy Tachyon Beam Laser
15846,53,Ammatar Navy Quad Beam Laser
15847,53,Ammatar Navy Mega Pulse Laser
15848,53,Ammatar Navy Mega Beam Laser
15849,53,Ammatar Navy Small Focused Pulse Laser
15850,53,Ammatar Navy Small Focused Beam Laser
15851,53,Ammatar Navy Heavy Pulse Laser
15852,53,Ammatar Navy Heavy Beam Laser
15853,53,Ammatar Navy Gatling Pulse Laser
15854,53,Ammatar Navy Focused Medium Pulse Laser
15855,53,Ammatar Navy Focused Medium Beam Laser
15856,53,Ammatar Navy Dual Light Pulse Laser
15857,53,Ammatar Navy Dual Light Beam Laser
15858,53,Ammatar Navy Dual Heavy Pulse Laser
15859,53,Ammatar Navy Dual Heavy Beam Laser
15860,53,Imperial Navy Tachyon Beam Laser
15861,53,Imperial Navy Quad Beam Laser
15862,53,Imperial Navy Mega Pulse Laser
15863,53,Imperial Navy Mega Beam Laser
15864,53,Imperial Navy Small Focused Pulse Laser
15865,53,Imperial Navy Small Focused Beam Laser
15866,53,Imperial Navy Heavy Pulse Laser
15867,53,Imperial Navy Heavy Beam Laser
15868,53,Imperial Navy Gatling Pulse Laser
15869,53,Imperial Navy Focused Medium Pulse Laser
15870,53,Imperial Navy Focused Medium Beam Laser
15871,53,Imperial Navy Dual Light Pulse Laser
15872,53,Imperial Navy Dual Light Beam Laser
15873,53,Imperial Navy Dual Heavy Pulse Laser
15874,53,Imperial Navy Dual Heavy Beam Laser
15875,68,Ammatar Navy Small Energy Nosferatu
15876,148,Ammatar Navy Small Energy Nosferatu Blueprint
15877,68,Ammatar Navy Medium Energy Nosferatu
15878,148,Ammatar Navy Medium Energy Nosferatu Blueprint
15879,68,Ammatar Navy Heavy Energy Nosferatu
15880,148,Ammatar Navy Heavy Energy Nosferatu Blueprint
15881,68,Imperial Navy Small Energy Nosferatu
15882,148,Imperial Navy Small Energy Nosferatu Blueprint
15883,68,Imperial Navy Medium Energy Nosferatu
15884,148,Imperial Navy Medium Energy Nosferatu Blueprint
15885,68,Imperial Navy Heavy Energy Nosferatu
15886,148,Imperial Navy Heavy Energy Nosferatu Blueprint
15887,52,Caldari Navy Warp Scrambler
15888,132,Caldari Navy Warp Scrambler Blueprint
15889,52,Caldari Navy Warp Disruptor
15890,132,Caldari Navy Warp Disruptor Blueprint
15891,52,Republic Fleet Warp Disruptor
15892,132,Republic Fleet Warp Disruptor Blueprint
15893,52,Republic Fleet Warp Scrambler
15894,132,Republic Fleet Warp Scrambler Blueprint
15895,302,Federation Navy Magnetic Field Stabilizer
15896,139,Federation Navy Magnetic Field Stabilizer Blueprint
15897,40,Caldari Navy X-Large Shield Booster
15898,40,Caldari Navy Small Shield Booster
15899,40,Caldari Navy Medium Shield Booster
15900,40,Caldari Navy Large Shield Booster
15901,40,Republic Fleet X-Large Shield Booster
15902,40,Republic Fleet Small Shield Booster
15903,40,Republic Fleet Medium Shield Booster
15904,40,Republic Fleet Large Shield Booster
15905,338,Caldari Navy Shield Boost Amplifier
15906,360,Caldari Navy Shield Boost Amplifier Blueprint
15907,338,Republic Fleet Shield Boost Amplifier
15908,360,Republic Fleet Shield Boost Amplifier Blueprint
15909,295,Caldari Navy EM Ward Amplifier
15910,296,Caldari Navy EM Ward Amplifier Blueprint
15911,295,Caldari Navy Kinetic Deflection Amplifier
15912,296,Caldari Navy Kinetic Deflection Amplifier Blueprint
15913,295,Caldari Navy Thermal Dissipation Amplifier
15914,296,Caldari Navy Thermal Dissipation Amplifier Blueprint
15915,295,Caldari Navy Explosive Deflection Amplifier
15916,296,Caldari Navy Explosive Deflection Amplifier Blueprint
15917,295,Republic Fleet EM Ward Amplifier
15918,296,Republic Fleet EM Ward Amplifier Blueprint
15919,295,Republic Fleet Kinetic Deflection Amplifier
15920,296,Republic Fleet Kinetic Deflection Amplifier Blueprint
15921,295,Republic Fleet Thermal Dissipation Amplifier
15922,296,Republic Fleet Thermal Dissipation Amplifier Blueprint
15923,295,Republic Fleet Explosive Deflection Amplifier
15924,296,Republic Fleet Explosive Deflection Amplifier Blueprint
15925,72,Caldari Navy Small Graviton Smartbomb
15926,152,Caldari Navy Small Graviton Smartbomb Blueprint
15927,72,Caldari Navy Micro Graviton Smartbomb
15928,152,Caldari Navy Micro Graviton Smartbomb Blueprint
15929,72,Caldari Navy Medium Graviton Smartbomb
15930,152,Caldari Navy Medium Graviton Smartbomb Blueprint
15931,72,Caldari Navy Large Graviton Smartbomb
15932,152,Caldari Navy Large Graviton Smartbomb Blueprint
15933,72,Republic Fleet Micro Proton Smartbomb
15935,72,Republic Fleet Small Proton Smartbomb
15936,152,Republic Fleet Small Proton Smartbomb Blueprint
15937,72,Republic Fleet Medium Proton Smartbomb
15938,152,Republic Fleet Medium Proton Smartbomb Blueprint
15939,72,Republic Fleet Large Proton Smartbomb
15940,152,Republic Fleet Large Proton Smartbomb Blueprint
15941,72,Ammatar Navy Small EMP Smartbomb
15942,152,Ammatar Navy Small EMP Smartbomb Blueprint
15943,72,Ammatar Navy Micro EMP Smartbomb
15945,72,Ammatar Navy Medium EMP Smartbomb
15946,152,Ammatar Navy Medium EMP Smartbomb Blueprint
15947,72,Ammatar Navy Large EMP Smartbomb
15948,152,Ammatar Navy Large EMP Smartbomb Blueprint
15949,72,Federation Navy Small Plasma Smartbomb
15950,152,Federation Navy Small Plasma Smartbomb Blueprint
15951,72,Federation Navy Micro Plasma Smartbomb
15953,72,Federation Navy Medium Plasma Smartbomb
15954,152,Federation Navy Medium Plasma Smartbomb Blueprint
15955,72,Federation Navy Large Plasma Smartbomb
15956,152,Federation Navy Large Plasma Smartbomb Blueprint
15957,72,Imperial Navy Small EMP Smartbomb
15958,152,Imperial Navy Small EMP Smartbomb Blueprint
15959,72,Imperial Navy Micro EMP Smartbomb
15960,152,Imperial Navy Micro EMP Smartbomb Blueprint
15961,72,Imperial Navy Medium EMP Smartbomb
15962,152,Imperial Navy Medium EMP Smartbomb Blueprint
15963,72,Imperial Navy Large EMP Smartbomb
15964,152,Imperial Navy Large EMP Smartbomb Blueprint
15965,211,Republic Fleet Tracking Enhancer
15966,344,Republic Fleet Tracking Enhancer Blueprint
15967,209,Federation Navy Remote Tracking Computer
15968,345,Federation Navy Remote Tracking Computer  Blueprint
15969,671,Caldari Navy Gamma I Support Frigate
15970,671,Caldari Navy Gamma II Support Frigate
15971,671,Caldari Navy Delta I Support Frigate
15972,671,Caldari Navy Delta II Support Frigate
15973,683,Republic Fleet C-2 Support Frigate
15974,683,Republic Fleet D-2 Support Frigate
15975,683,Republic Fleet C-1 Support Frigate
15976,683,Republic Fleet D-1 Support Frigate
15977,665,Ammatar Navy Gamma II Support Frigate
15978,665,Ammatar Navy Gamma I Support Frigate
15979,409,Ammatar Slave Trader Insignia
15980,409,Amarr Empire Slave Trader Insignia
15981,409,Khanid Slave Trader Insignia
15982,665,Ammatar Navy Delta I Support Frigate
15983,665,Ammatar Navy Delta II Support Frigate
15984,665,Imperial Navy Gamma II Support Frigate
15985,665,Imperial Navy Gamma I Support Frigate
15986,665,Imperial Navy Delta II Support Frigate
15987,665,Imperial Navy Delta I Support Frigate
15988,677,Federation Navy Gamma II Support Frigate
15989,677,Federation Navy Delta II Support Frigate
